"product_page","image","name","media-0_textXs__ZzHWu","media-0_labelXs__Jb339"
"https://www.marksandspencer.com/food/welsh-aberdeen-angus-beef-mince-5-fat/p/fdp60618903#intid=pid_pg3pip96g6r12c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/d145f17d2d9be9e79f6228a7531264f9.jpg","Welsh Aberdeen Angus Beef Mince 5% Fat","500 g",""
"https://www.marksandspencer.com/food/welsh-beef-meatballs/p/fdp60618804#intid=pid_pg3pip96g6r12c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/faecb3675d456c59a2a0c31d839ee142.jpg","Welsh Beef Meatballs","300 g",""
"https://www.marksandspencer.com/food/welsh-beef-mince-12-fat/p/fdp60618908#intid=pid_pg3pip96g6r13c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/07d92c39b1a0b310b8a1de4348a4ba92.jpg","Welsh Beef Mince 12% Fat","750 g",""
"https://www.marksandspencer.com/food/welsh-beef-mince-20-fat/p/fdp60618905#intid=pid_pg3pip96g6r13c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ddf945ababe5e130700fc0be737a52a8.jpg","Welsh Beef Mince 20% Fat","500 g",""
"https://www.marksandspencer.com/food/welsh-beef-mince-5-fat/p/fdp60618906#intid=pid_pg3pip96g6r13c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/9165036accb1e7d84cf54114ee83e491.jpg","Welsh Beef Mince 5% Fat","500 g",""
"https://www.marksandspencer.com/food/welsh-mini-beef-meatballs-3-fat/p/fdp60618907#intid=pid_pg3pip96g6r13c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/eef446c75819e8bf684865dcddd3e550.jpg","Welsh Mini Beef Meatballs 3% Fat","240 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-sage-and-onion-stuffing/p/fdp60609371#intid=pid_pg3pip96g6r13c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/d50b1495f609f78e3dd7ccd47fd00e19.jpg","British Outdoor Bred Pork, Sage and Onion Stuffing","340 g",""
"https://www.marksandspencer.com/food/boneless-sage-and-onion-pork-loin-joint/p/fdp60588767#intid=pid_pg3pip96g6r13c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/abd45f8efce80589047e298a571cf27a.jpg","Boneless Sage and Onion Pork Loin Joint","635 g",""
"https://www.marksandspencer.com/food/welsh-butterflied-lamb-leg/p/fdp60584293#intid=pid_pg3pip96g6r14c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/04d8e293c0493d3fde7f590ad1890416.jpg","Welsh Butterflied Lamb Leg","700 g",""
"https://www.marksandspencer.com/food/welsh-lamb-boneless-shoulder/p/fdp60584287#intid=pid_pg3pip96g6r14c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/34720d37a0369401d7c8562289702ea9.jpg","Welsh Lamb Boneless Shoulder","800 g",""
"https://www.marksandspencer.com/food/welsh-lamb-neck-fillet/p/fdp60584299#intid=pid_pg3pip96g6r14c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f59dc1a795622abab3fcb74954aa0dae.jpg","Welsh Lamb Neck Fillet","250 g",""
"https://www.marksandspencer.com/food/welsh-lamb-rump-steak/p/fdp60584291#intid=pid_pg3pip96g6r14c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/46c98fe8c2f5eb62b6c6ae561d13444f.jpg","Welsh Lamb Rump Steak","300 g",""
"https://www.marksandspencer.com/food/collection-butterflied-leg-of-lamb/p/fdp60582453#intid=pid_pg3pip96g6r14c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/3de834b82b39624075e3f6ddb1b5e25e.jpg","Collection Butterflied Leg of Lamb","526 g","M&S Collection"
"https://www.marksandspencer.com/food/boneless-ultimate-british-pork-crackling-joint/p/fdp60582456#intid=pid_pg3pip96g6r14c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/b08197018783675cf5a175692a979d0d.jpg","Boneless Ultimate British Pork Crackling Joint","1.05 kg",""
"https://www.marksandspencer.com/food/collection-pulled-british-beef-en-croutes/p/fdp60582454#intid=pid_pg3pip96g6r15c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/3d867ee9c9568f9936548ed23e591800.jpg","Collection Pulled British Beef En Croutes","520 g","M&S Collection"
"https://www.marksandspencer.com/food/collection-signature-unsmoked-crackling-gammon-joint/p/fdp60582457#intid=pid_pg3pip96g6r15c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/cce6261b1bfca2c19bafb01967d5f73b.jpg","Collection Signature Unsmoked Crackling Gammon Joint","1 kg","M&S Collection"
"https://www.marksandspencer.com/food/organic-rump-steak/p/fdp60578700#intid=pid_pg3pip96g6r15c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/7aaa9cb2e5e296b53ff510c00dc590af.jpg","Organic Rump Steak","250 g","Organic"
"https://www.marksandspencer.com/food/welsh-lamb-mince-20/p/fdp60573159#intid=pid_pg3pip96g6r15c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/e4f90a16ded2c8dc27021344266982a9.jpg","Welsh Lamb Mince 20%","400 g",""
"https://www.marksandspencer.com/food/irish-lamb-2-leg-shanks/p/fdp60568552#intid=pid_pg3pip96g6r15c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/62239237976ed13c826f158d718162f6.jpg","Irish Lamb 2 Leg Shanks","840 g",""
"https://www.marksandspencer.com/food/northern-irish-diced-lamb/p/fdp60568594#intid=pid_pg3pip96g6r15c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/3ba041e57ed2e5aae6266665b8f98454.jpg","Northern Irish Diced Lamb","350 g",""
"https://www.marksandspencer.com/food/northern-irish-lamb-half-leg-joint/p/fdp60568545#intid=pid_pg3pip96g6r16c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/c4d16b52ebe6ecea92ec6cdb433c6504.jpg","Northern Irish Lamb Half Leg Joint","1.1 kg",""
"https://www.marksandspencer.com/food/northern-irish-lamb-leg-steaks/p/fdp60568574#intid=pid_pg3pip96g6r16c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/88a33fc91db80a3e0a82cd356574c602.jpg","Northern Irish Lamb Leg Steaks","300 g",""
"https://www.marksandspencer.com/food/northern-irish-lamb-mince/p/fdp60568472#intid=pid_pg3pip96g6r16c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/91e875bd4ff6506d9e943a915bd8d5a0.jpg","Northern Irish Lamb Mince","400 g",""
"https://www.marksandspencer.com/food/northern-irish-lamb-shanks/p/fdp60568546#intid=pid_pg3pip96g6r16c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/0c122559e0347928d2b73e242c21c225.jpg","Northern Irish Lamb Shanks","825 g",""
"https://www.marksandspencer.com/food/northern-irish-lambs-liver/p/fdp60568570#intid=pid_pg3pip96g6r16c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/99870bc8000a2e2a15e228867c27d807.jpg","Northern Irish Lamb's Liver","250 g",""
"https://www.marksandspencer.com/food/northern-irish-loin-chops/p/fdp60568569#intid=pid_pg3pip96g6r16c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f077031a84f546c2d0e9f3a439335d92.jpg","Northern Irish Loin Chops","360 g",""
"https://www.marksandspencer.com/food/northern-irish-rack-of-lamb/p/fdp60568575#intid=pid_pg4pip96g6r1c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f174e520f0f70d0f7d4b84ed285d54a6.jpg","Northern Irish Rack of Lamb","330 g",""
"https://www.marksandspencer.com/food/northern-irish-whole-leg-lamb/p/fdp60568571#intid=pid_pg4pip96g6r1c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/798b94eb0831b7d344795f3efee1faca.jpg","Northern Irish Whole Leg Lamb","2 kg",""
"https://www.marksandspencer.com/food/scotch-lambs-liver/p/fdp60568530#intid=pid_pg4pip96g6r1c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/1da913b8d3f3a7c0b69209f4480c5c1f.jpg","Scotch Lamb's Liver","250 g",""
"https://www.marksandspencer.com/food/two-welsh-lamb-shanks/p/fdp60568522#intid=pid_pg4pip96g6r1c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/23d3ce9f0d9238e24e9c9bbcef4b5c94.jpg","Two Welsh Lamb Shanks","840 g",""
"https://www.marksandspencer.com/food/welsh-diced-lamb/p/fdp60568524#intid=pid_pg4pip96g6r1c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/0448f381528bee1b1f0470b846beefad.jpg","Welsh Diced Lamb","350 g",""
"https://www.marksandspencer.com/food/welsh-whole-leg-of-lamb/p/fdp60568685#intid=pid_pg4pip96g6r1c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f7637cb87d839439e220cd0f75c80412.jpg","Welsh Whole Leg of Lamb","2 kg",""
"https://www.marksandspencer.com/food/outdoor-bred-pork-butchers-cocktail-sausages/p/fdp60568924#intid=pid_pg4pip96g6r2c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/bf52a9d7bbad6c7331c38241baaa3a0a.jpg","Outdoor Bred Pork Butchers Cocktail Sausages","360 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-breakfast-pork-patties/p/fdp60563481#intid=pid_pg4pip96g6r2c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/c6b0c3a3149dd8225d3323be4693c249.jpg","British Outdoor Bred Breakfast Pork Patties","320 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-butchers-chipolatas/p/fdp60564458#intid=pid_pg4pip96g6r2c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/32d250430d2133701e46b14f2418d719.jpg","British Outdoor Bred Pork Butchers Chipolatas","340 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-butchers-cumberland-sausages/p/fdp60563480#intid=pid_pg4pip96g6r2c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ad5971ca10f16216c5cf608ff32eafea.jpg","British Outdoor Bred Pork Butchers Cumberland Sausages","454 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-butchers-lincolnshire-sausages/p/fdp60563507#intid=pid_pg4pip96g6r2c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/5197b86c0ade266365808e11bb4692a2.jpg","British Outdoor Bred Pork Butchers Lincolnshire Sausages","454 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-butchers-sausagemeat/p/fdp60563802#intid=pid_pg4pip96g6r2c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/9527c9a16526bb05a49a508b9609ca82.jpg","British Outdoor Bred Pork Butchers Sausagemeat","454 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-butchers-sausages/p/fdp60563800#intid=pid_pg4pip96g6r3c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/553817d4b430cd34fa07e026d7c5153e.jpg","British Outdoor Bred Pork Butchers Sausages","454 g",""
"https://www.marksandspencer.com/food/collection-british-outdoor-bred-dry-cured-unsmoked-lardons/p/fdp60563710#intid=pid_pg4pip96g6r3c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f9aa5a788f4c1fee7335dbefecd3dc8a.jpg","Collection British Outdoor Bred Dry Cured Unsmoked Lardons","150 g","M&S Collection"
"https://www.marksandspencer.com/food/beef-stock/p/fdp60509823#intid=pid_pg4pip96g6r3c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/3b9e65722870666afb7b96822c11500a.jpg","Beef Stock","500 g",""
"https://www.marksandspencer.com/food/welsh-lamb-leg-steaks/p/fdp60517071#intid=pid_pg4pip96g6r3c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/8bbb35656449d02383f95153c41a4020.jpg","Welsh Lamb Leg Steaks","300 g",""
"https://www.marksandspencer.com/food/british-prime-venison-loin-steak-with-red-wine-sauce/p/fdp60498393#intid=pid_pg4pip96g6r3c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/68d6314376a1f2ac96d6ecce922467bb.jpg","British Prime Venison Loin Steak with Red Wine Sauce","220 g","M&S Collection"
"https://www.marksandspencer.com/food/british-rose-veal-fillet-steak/p/fdp60498468#intid=pid_pg4pip96g6r3c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/4c449f26369e28c160930bd27fdfc15c.jpg","British Rose Veal Fillet Steak","180 g",""
"https://www.marksandspencer.com/food/british-rose-veal-ribeye-steak/p/fdp60498470#intid=pid_pg4pip96g6r4c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/1a8087b87451596a9452aae6e51bfb31.jpg","British Rose Veal Ribeye Steak","250 g",""
"https://www.marksandspencer.com/food/collection-british-outdoor-bred-dry-cured-unsmoked-streaky-bacon/p/fdp60492951#intid=pid_pg4pip96g6r4c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ff3c600d65801bd39e5b7ae2582bc752.jpg","Collection British Outdoor Bred Dry Cured Unsmoked Streaky Bacon","180 g","M&S Collection"
"https://www.marksandspencer.com/food/1884-signature-cure-smoked-back-bacon/p/fdp60489942#intid=pid_pg4pip96g6r4c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ad7016b168dc9d72261a632f25b11854.jpg","1884 Signature Cure Smoked Back Bacon","240 g","M&S Collection"
"https://www.marksandspencer.com/food/free-range-1884-signature-cured-unsmoked-back-bacon/p/fdp60489941#intid=pid_pg4pip96g6r4c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/d73ec08e9e2db9eb554470d60b562d9d.jpg","Free Range 1884 Signature Cured Unsmoked Back Bacon","240 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-belly-strips/p/fdp60481925#intid=pid_pg4pip96g6r4c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/6239cd4f0d33fd5b65c6176f5634b032.jpg","British Outdoor Bred Pork Belly Strips","480 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-shoulder-steaks/p/fdp60481923#intid=pid_pg4pip96g6r4c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/21d5a13094652ca32cb1acdfce49b338.jpg","British Outdoor Bred Pork Shoulder Steaks","664 g",""
"https://www.marksandspencer.com/food/outdoor-bred-pork-thick-cut-chops/p/fdp60481928#intid=pid_pg4pip96g6r5c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/cb10f28b58ccf01d857d62b13e687105.jpg","Outdoor Bred Pork Thick Cut Chops","450 g",""
"https://www.marksandspencer.com/food/thick-cut-pork-loin-steaks/p/fdp60481921#intid=pid_pg4pip96g6r5c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/79810e3d9d493ff6244643d516ec72d6.jpg","Thick Cut Pork Loin Steaks","350 g",""
"https://www.marksandspencer.com/food/british-rose-veal-mince-15-fat/p/fdp60482323#intid=pid_pg4pip96g6r5c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/34f91949cd222b16c4da06c214aa08f6.jpg","British Rose Veal Mince 15% Fat","400 g","M&S Collection"
"https://www.marksandspencer.com/food/british-free-range-pork-chipolatas/p/fdp60482112#intid=pid_pg4pip96g6r5c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/e49e9413c4709fb18fbcf010e99e32d3.jpg","British Free Range Pork Chipolatas","375 g","M&S Collection"
"https://www.marksandspencer.com/food/british-free-range-pork-sausages/p/fdp60482008#intid=pid_pg4pip96g6r5c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/fddbd228a5d8200a7d2ca96f7eaf4ad5.jpg","British Free Range Pork Sausages","400 g","M&S Collection"
"https://www.marksandspencer.com/food/12-butchers-pork-sausages/p/fdp60458109#intid=pid_pg4pip96g6r5c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/65c1f03dd8082cbff7050da8ecc1cf1a.jpg","12 Butchers Pork Sausages","681 g",""
"https://www.marksandspencer.com/food/organic-20-fat-lamb-mince/p/fdp60449652#intid=pid_pg4pip96g6r6c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/cb05dcfa9c00160ad558fcf4d50e77f8.jpg","Organic 20% Fat Lamb Mince","400 g","Organic"
"https://www.marksandspencer.com/food/collection-british-wagyu-beef-burgers/p/fdp60434332#intid=pid_pg4pip96g6r6c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/7e35002da3dfd9f7947a0a8830de6411.jpg","Collection British Wagyu Beef Burgers","340 g","M&S Collection"
"https://www.marksandspencer.com/food/british-outdoor-bred-ultimate-pork-sausages/p/fdp60436937#intid=pid_pg4pip96g6r6c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/6c32c56198caef3e5af9a4029d38d0c3.jpg","British Outdoor Bred Ultimate Pork Sausages","480 g","M&S Collection"
"https://www.marksandspencer.com/food/british-outdoor-bred-pork-chipolata-sausages/p/fdp60444571#intid=pid_pg4pip96g6r6c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/5a0415c172ec95b2b65ccb17643ff329.jpg","British Outdoor Bred Pork Chipolata Sausages","375 g","M&S Collection"
"https://www.marksandspencer.com/food/british-outdoor-bred-12-smoked-streaky-bacon-rashers/p/fdp60287310#intid=pid_pg4pip96g6r6c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/fb2ff5503c7a32ff0830262b9e32213d.jpg","British Outdoor Bred 12 Smoked Streaky Bacon Rashers","200 g",""
"https://www.marksandspencer.com/food/scotch-steak-link-sausages/p/fdp60283783#intid=pid_pg4pip96g6r6c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/9d1127b6c01b74375670f1c705760d51.jpg","Scotch Steak Link Sausages","300 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-dry-cured-smoked-lardons/p/fdp60270418#intid=pid_pg4pip96g6r7c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/e1c4e9c321d721e9d67d486ad4a465c7.jpg","British Outdoor-Bred Dry-Cured Smoked Lardons","150 g","M&S Collection"
"https://www.marksandspencer.com/food/6-british-outdoor-bred-pork-loin-medallions/p/fdp60270419#intid=pid_pg4pip96g6r7c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/d5e6d6d48a89000c271ad39375a19b21.jpg","6 British Outdoor-Bred Pork Loin Medallions","300 g",""
"https://www.marksandspencer.com/food/collection-british-beef-sirloin-joint/p/fdp21060626#intid=pid_pg4pip96g6r7c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f15017fc39bf5ea69f545404ead82a4e.jpg","Collection British Beef Sirloin Joint","1.4 kg","M&S Collection"
"https://www.marksandspencer.com/food/2-lamb-leg-steaks/p/fdp21051654#intid=pid_pg4pip96g6r7c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ff313739c740e145e4e8f7c4ca6f6c8f.jpg","2 Lamb Leg Steaks","295 g","Organic"
"https://www.marksandspencer.com/food/half-british-lamb-leg/p/fdp21051703#intid=pid_pg4pip96g6r7c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/04489f69d2de77157f59405e4c382c74.jpg","Half British Lamb Leg","1.2 kg","Organic"
"https://www.marksandspencer.com/food/organic-4-lamb-loin-chops/p/fdp21051704#intid=pid_pg4pip96g6r7c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/ea7cd913682a6c0143dbc33272bd0934.jpg","Organic 4 Lamb Loin Chops","475 g","Organic"
"https://www.marksandspencer.com/food/rack-of-lamb/p/fdp21051707#intid=pid_pg4pip96g6r8c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/dc9de315f763e027b4f2e61c94a69af0.jpg","Rack of Lamb","450 g","Organic"
"https://www.marksandspencer.com/food/2-minced-beef-crispbakes/p/fdp21096897#intid=pid_pg4pip96g6r8c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/61f13007ac3b2cbdd6545a5c4b3c7e93.jpg","2 Minced Beef Crispbakes","227 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-12-unsmoked-streaky-bacon-rashers/p/fdp60154712#intid=pid_pg4pip96g6r8c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/1360ae86bb43e8a93fe24184bd52a0fe.jpg","British Outdoor Bred 12 Unsmoked Streaky Bacon Rashers","200 g",""
"https://www.marksandspencer.com/food/4-black-pudding-slices/p/fdp21050614#intid=pid_pg4pip96g6r8c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/f0c4a5446c7cc35c463b479dbc732d04.jpg","4 Black Pudding Slices","227 g",""
"https://www.marksandspencer.com/food/beechwood-smoked-cured-pork-loin/p/fdp21051840#intid=pid_pg4pip96g6r8c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/408748187c8ec0db1e97133d940ad0cc.jpg","Beechwood Smoked Cured Pork Loin","550 g",""
"https://www.marksandspencer.com/food/collection-british-unsmoked-streaky-bacon/p/fdp21059535#intid=pid_pg4pip96g6r8c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/509816d85b809f6114509ce41146b88d.jpg","Collection British Unsmoked Streaky Bacon","240 g","M&S Collection"
"https://www.marksandspencer.com/food/scottish-haggis/p/fdp21050634#intid=pid_pg4pip96g6r9c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/64cf16af44c071460fa1855e2ab0fe54.jpg","Scottish Haggis","454 g",""
"https://www.marksandspencer.com/food/british-outdoor-bred-dry-cured-smoked-bacon/p/fdp60001689#intid=pid_pg4pip96g6r9c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/76120355535537c2336e29a9885462ca.jpg","British Outdoor Bred Dry Cured Smoked Bacon","180 g","M&S Collection"
"https://www.marksandspencer.com/food/aberdeen-angus-beef-and-pepper-sausages/p/fdp60014979#intid=pid_pg4pip96g6r9c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/53b1c1b19c5f777146d3936c8970b9d9.jpg","Aberdeen Angus Beef and Pepper Sausages","360 g","M&S Collection"
"https://www.marksandspencer.com/food/collection-8-british-lamb-garlic-and-rosemary-chipolatas/p/fdp60015022#intid=pid_pg4pip96g6r9c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/8217986d389de035742ae49df899ba1e.jpg","Collection 8 British Lamb, Garlic and Rosemary Chipolatas","240 g","M&S Collection"
"https://www.marksandspencer.com/food/british-beef-minute-steak/p/fdp60027359#intid=pid_pg4pip96g6r9c5","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/55473fd79ff860182941f3ba095f633c.jpg","British Beef Minute Steak","250 g",""
"https://www.marksandspencer.com/food/british-rose-veal-calves-liver-with-sage-butter/p/fdp21000341#intid=pid_pg4pip96g6r9c6","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/a58aac50e806a244a920d1a564c2d09d.jpg","British Rose Veal Calves Liver with Sage Butter","188 g",""
"https://www.marksandspencer.com/food/british-rose-veal-osso-bucco/p/fdp60125104#intid=pid_pg4pip96g6r10c1","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/86449f187a91c179ea14e4aabaf437f4.jpg","British Rose Veal Osso Bucco","625 g",""
"https://www.marksandspencer.com/food/british-ros-veal-sirloin-steak/p/fdp60125106#intid=pid_pg4pip96g6r10c2","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/618f9e43b0e2f8830e58a1b58f6057a3.jpg","British Rosé Veal Sirloin Steak","250 g",""
"https://www.marksandspencer.com/food/spiced-vegetable-and-lentil-haggis/p/fdp60003752#intid=pid_pg4pip96g6r10c3","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/9763b4617aae07603cb1a427402c5bec.jpg","Spiced Vegetable and Lentil Haggis","454 g",""
"https://www.marksandspencer.com/food/collection-british-outdoor-bred-olde-english-farmhouse-pork-sausages/p/fdp60069500#intid=pid_pg4pip96g6r10c4","https://assets.digitalcontent.marksandspencer.app/image/upload/w_2560,q_auto,c_fill,ar_1,f_auto/64890e6283b9d3a0b562db59a1d30261.jpg","Collection British Outdoor Bred Olde English Farmhouse Pork Sausages","400 g","M&S Collection"
